x,y,z
-1.708470548059181482e+01,2.977577968685937293e+01,1.422480869067089237e+01
3.382345183995882909e+00,4.232739879661969695e+01,-1.754806357593832189e+01
1.637171821083720502e+01,5.723261807310457527e+00,7.030838326047961218e+00
-1.701913047659858691e+01,1.875666181623383721e+01,-2.220787651593111889e+01
6.966712221241284198e+00,0.000000000000000000e+00,-6.382154152892894672e+00
1.764651314723509756e+01,7.022068965719942213e+00,6.907352511033229447e+00
2.080916460704474957e+01,2.643348947535868376e+01,8.170041840600697824e+00
-1.600388407446137151e+01,3.004633166678661027e+01,-1.596809556155050736e+01
1.445392761046652907e+01,4.454065200000000146e+01,-6.321696576812009916e+00
4.068050058699361315e+00,1.850899000614794687e+01,2.387199169041963387e+01
2.903881363965631124e+00,3.785624584551410976e+01,1.548142486304211829e+01
-1.404064237642624846e+01,4.025728835911534986e+01,6.634031906510423404e+00
1.799267334386755834e+01,2.266668696242006220e+01,-1.908402744732791234e+01
-1.435579874789143240e+01,3.304333721275215296e+00,7.000509599687235962e+00
9.753402179944920647e+00,3.458737765415470733e+01,-1.770281515078836065e+01
7.649459058860117011e+00,4.454065200000000146e+01,-4.730271669708582927e+00
-1.533624341609306363e+01,4.073653962719204458e+01,-9.846252105964888202e+00
-1.066970695716857875e+00,5.405984210956717106e+00,1.795429972610256897e+01
-8.877774318672642551e+00,3.360676952148308771e+01,-1.894504524385638788e+01
-1.979596026344164628e+01,1.290287946299632260e+01,-6.116850342215348846e+00
-6.081894794986308028e+00,1.511977714537591133e+01,-2.294830646140616892e+01
-8.489875396226063131e+00,7.121064957827739406e+00,-1.894894989747957226e+01
7.266296342312926981e+00,1.144647623179649898e+01,-2.111165578870524939e+01
6.084097877339373461e+00,2.772473966067243367e+01,-2.461006478054613211e+01
-5.805027225065510166e+00,3.363464611124486225e+01,1.759222522645561781e+01
1.680319217333400417e+01,3.992671891636913983e+01,-1.333349256875884237e+00
-2.506640783284335683e+01,2.114942341758083089e+01,-3.239269014955757697e+00
1.180141894203659803e+01,4.290665785011588440e+01,-1.107324571743596664e+01
9.569204195266738822e+00,3.236808229816308113e+01,1.822550728189003166e+01
1.529495967695333292e+01,8.991679573995707386e+00,9.833142725222531411e+00
-2.297700523856889987e+01,2.069328105620494540e+01,-8.931734990485519887e+00
-2.527366678538335520e+01,1.895994509402691364e+01,6.522164666348556850e+00
-1.480017531614049808e+01,3.934108730201330673e+01,5.778874636163958911e+00
-2.376102712206016321e+01,1.328229768102672814e+01,5.472458711505227669e+00
1.574225055894734204e+01,1.375973358148515757e+01,-1.997930504045751832e+01
-1.901588101971311318e+01,1.546572709719668381e+01,1.113091671243083880e+01
-1.878008119082650396e+01,3.444048306907637169e+01,-1.123533499135820790e+01
2.534156714895148710e+01,2.661873333043556755e+01,-1.124194478301142297e+01
-6.552422418498807133e+00,4.276877431531332974e+01,-1.497208223223826451e+01
-1.180972297226102441e+01,4.977022832080898240e+00,-1.787165495544611105e+01
2.030377156403331185e+01,3.613136758073818555e+01,-9.083284884961951633e+00
-2.597733556204325822e+01,2.037258389996629759e+01,8.212308114197570674e-01
-1.421879510970455662e+01,3.024238184112289929e+01,1.928835776030123128e+01
8.820712456606578655e-01,0.000000000000000000e+00,5.509499557587104412e+00
-5.261701583998886989e+00,0.000000000000000000e+00,1.969659066748199461e+00
1.916864684665994645e+01,1.671712644497916855e+01,1.179333325004372490e+01
9.401587161948025795e+00,2.573435678214677580e+01,2.154237043837542842e+01
-1.242665973439931903e+01,2.415160825732663952e+01,-2.221024099241405381e+01
-2.447442635221817042e+01,2.478402675943913991e+01,-4.415884190254697472e-01
1.211981210134683984e+01,1.902608665863314030e+01,1.834162784220558251e+01
-1.566503982964113462e+01,9.341818770832809093e+00,9.780661709414165017e+00
-5.275203094829368666e+00,4.454065200000000146e+01,5.040370947144090508e-02
7.909005807901408502e+00,2.068719206806969524e+01,2.242757720410603639e+01
1.371546652357829643e+01,1.208196524931740257e+01,1.289061347786030254e+01
-3.246496429385164362e+00,2.757435668703827503e+01,-2.676464463004979066e+01
-2.496336535925660627e-01,0.000000000000000000e+00,1.128983551946703656e+01
1.454464147136580543e+01,4.065454359664751394e+01,4.440109671876953712e+00
1.593444503566675507e+01,3.988679637319273041e+01,1.404975560469392093e+00
-8.238903064880709337e-01,4.454065200000000146e+01,8.045610616055991926e+00
1.686043153699680630e+01,2.332270588745899786e+01,-1.950120723031288250e+01
-8.866631442964957088e+00,0.000000000000000000e+00,8.528346169316638026e+00
1.161987080851439558e+01,8.244551096929125578e+00,1.204150020395726806e+01
-3.794876096283772426e-01,4.454065200000000146e+01,-1.730831955963202162e+01
1.473244749993690661e+01,4.621078587239335178e+00,-8.300504700346358788e+00
1.662203570644937400e+00,1.099425435148145702e+01,-2.088554482196679274e+01
1.529146349431993457e+01,2.637821926592598132e+01,-1.875271783804787162e+01
-2.287365791269882376e+00,7.357308748122331821e+00,1.827361583590096927e+01
6.746061818724272463e+00,3.206712543122779380e+01,-2.144537747941522809e+01
1.696093278237018609e+01,1.550673285772714749e+01,1.264926719253142195e+01
9.881987081617534585e+00,4.454065200000000146e+01,5.823789076773589812e+00
-1.237076917614247407e+01,2.770582739994580024e+01,2.055663527907967847e+01
4.831934880450814873e+00,7.220148563476382897e+00,-1.899849170612787930e+01
-1.715117634967968030e+01,2.775914921876960406e+01,1.728320949076501734e+01
1.259019486951781985e+01,1.083883518169154669e+01,1.293987445278912674e+01
1.778329060601859268e+01,3.201156092141823706e+01,8.457214438678782642e+00
-3.494648524829386815e-01,4.454065200000000146e+01,1.444529619521469854e+00
9.506246348934139334e+00,1.269424429904093543e+01,1.632720022101269564e+01
3.374865931349539494e+00,5.023259751290741981e+00,-1.790004717090517516e+01
-1.802968283264856098e+01,3.856118379655136152e+00,3.085073397002988216e+00
-2.028488783054213940e+01,3.104181134476720416e+01,2.327176338749978868e+00
-1.687491596350908907e+01,3.997355418606345268e+01,-1.629873688832660150e+00
-2.192679747450539907e+01,9.825974759721638918e+00,5.419728302517381024e+00
4.154556270840409127e+00,4.454065200000000146e+01,1.097488465285533366e+01
9.760239424986192347e+00,5.286113732777408813e-02,8.329858034753277352e+00
-1.052608845441984187e+00,0.000000000000000000e+00,1.081325703785299552e+01
4.068179668778128644e+00,4.454065200000000146e+01,-3.491844404546663672e+00
-4.654435409906783505e+00,4.111033004436277594e+01,1.385438238107719400e+01
-2.036470432953746368e+01,7.334394158957818988e+00,4.643562093030230820e+00
-1.040541050680702106e+01,2.028781343677173865e+01,2.036700356112916666e+01
8.008952149716797919e+00,1.297516843785098928e+01,1.758866880920611919e+01
7.941657887450100262e+00,1.942270251859302732e+01,-2.509976903012170268e+01
2.128988555065464539e+01,3.508296010395164899e+01,-7.304604324255144832e+00
-1.763435010883479137e+01,4.187145440848546230e+00,5.164110168394723921e+00
7.265806679794316381e+00,2.520820089021452048e+01,-2.530680982029169712e+01
8.729995439659813172e+00,4.454065200000000146e+01,6.202986669340452508e+00
-8.279718009907252707e+00,4.454065200000000146e+01,-1.500000347711640813e-01
-1.608841114039766396e+01,1.863104637873290770e+01,-2.296171831803174967e+01
8.507663277587891315e+00,0.000000000000000000e+00,-1.269096393998721872e+01
-2.152559275865947797e+01,1.301989075402196860e+01,-9.829171874651017049e-01
7.216837506553507531e+00,3.732744883052659901e+01,-1.785228014224596649e+01
-1.438981110773076777e+00,4.385170982308494558e+01,-1.801792450455257111e+01
1.400186889124807710e+00,4.245314933063939122e+01,-1.891046800632656399e+01
-1.328164209181258570e+01,4.028723235178854445e+00,-1.180717313984013117e+01
1.403904009184666357e+01,1.795743054045619402e+01,1.628676121700302559e+01
1.412389828922117552e+01,2.262749491762917131e+01,-2.191907902622868320e+01
-2.032245877861852890e+01,1.634866639294424573e+01,-1.007185485547609183e+01
2.248421331608476592e+01,3.066922294067372334e+01,-3.838789490475051025e+00
-1.356822788927882684e+01,4.454065200000000146e+01,-1.956993554823826642e+00
-3.966020485921292860e+00,2.799833845081004924e+01,-2.597984464738047805e+01
-8.524867147784657817e+00,2.803511195149191337e+00,1.092740395764778860e+01
-6.565747235901904233e+00,7.570618072225298256e+00,1.529702231492406561e+01
2.482200152572942997e+01,2.038384178349485154e+01,5.608334606069733219e+00
2.084219844475288141e+01,2.751271281708645233e+01,6.322154171205092155e+00
1.555412301594708424e+01,2.001218944717143344e+01,-2.249630787114671193e+01
1.235631561309022430e+01,1.381749824786103531e+01,1.495071291880250719e+01
1.567143234327882695e+01,3.625837005053192286e+01,-1.237038448860990059e+01
-1.132916935047063944e+01,1.977660783954966028e+00,8.379555481807352990e+00
2.355495190324889165e+01,1.939704467081489270e+01,-5.055643870313037525e+00
-1.334843945293663481e+01,1.400800233357734115e+01,-2.239241899015839721e+01
2.195246622627889010e+01,1.905922458235436068e+01,1.121826619216238363e+01
1.123422401052050379e+00,2.917435925352591397e+01,-2.731829210145236075e+01
2.363773849056158127e+01,3.119910681820965692e+01,-8.246345253695125166e+00
9.128981890883169470e+00,1.566096326724863452e+01,1.843483227008253067e+01
5.139649577514472156e+00,1.437659509806675828e+01,2.053946840413426145e+01
-1.507682516039588450e+01,3.472333478740517165e+01,1.239911562730144468e+01
4.685264240892628607e+00,4.454065200000000146e+01,1.615880118423115519e+00
-1.384427840198853943e+01,2.273665014886527658e+01,1.938198438583317085e+01
1.539712607360069097e+00,3.729223064171822699e+00,1.657453718192942205e+01
-2.347878078893792164e+01,2.454584266447976759e+01,3.008083013429384778e+00
4.145470460106359667e-01,1.883516793500359299e+01,-2.480600179420484608e+01
2.770646458035930237e+00,9.505725082474659970e+00,-2.014128009996983693e+01
-2.120501413619607334e+01,3.182554753676572901e+01,-1.772793240778389290e+00
1.918977988280617453e+01,2.764618011637587713e+01,1.119182102556074732e+01
-1.294175295766780032e+01,3.580817519622321043e+01,-1.463184833099613513e+01
5.071079153449663757e+00,2.446480084042427805e+01,-2.736081920310354221e+01
1.283466612297427112e+01,4.494993027109053685e+00,8.841545140684223369e+00
7.460507494058745692e-01,3.039527299627072665e+01,1.921191216475388330e+01
1.543430571416810437e+01,4.925362638289104922e+00,-6.632749353214094867e+00
-1.794251925947652282e+01,1.397548823216428460e+01,-1.355667270239081112e+01
-2.377923485683679417e+01,2.117403529491908643e+01,-7.240602770411765476e+00
2.467658360349744839e-02,0.000000000000000000e+00,1.333889247494029373e+00
4.640795473023117346e+00,1.055768089204912208e+01,1.854168812833982116e+01
9.782634138357046538e+00,4.454065200000000146e+01,5.010610389779962759e+00
-1.246330644315692915e+01,4.343174999132090619e+01,-1.026783145990477664e+01
6.203928539758758021e+00,1.450210159592638703e+01,1.984379181822104954e+01
-2.281095571949062517e+01,2.606328347697469638e+01,-1.348412798290547165e+01
9.050084128649635851e-01,1.596804416316792086e+01,2.459968478043044726e+01
1.099729356340687758e+01,4.062432642894974322e+01,1.409738424591687078e+01
-1.992202706823605496e+01,3.538063757801265297e+01,-3.576421927006910195e+00
-9.221993578120688539e+00,3.661109525025818812e+01,-1.683817965573226161e+01
-1.720318743158084018e+01,1.951810533579307361e+01,1.495242369641004565e+01
3.355172056616032350e+00,1.986314324363160111e+01,-2.531998935075258572e+01
-1.737543414595040048e+01,2.404497215078446004e+01,1.762503701057892158e+01
1.145585199150005451e+01,1.593633515241704224e+01,-2.335658551292280904e+01
2.082896547713509960e+01,2.773569474980332217e+01,6.002088663606159002e+00
4.535119430391372219e-01,1.813484901701648511e+01,-2.445584240181558044e+01
-2.148515176278417016e+01,1.505831177629191941e+01,-4.405616145720125942e+00
-1.223008080518212282e+01,5.079157459957306386e+00,-1.674318398557073095e+01
2.823463886943619716e+00,2.400204160015712063e+01,2.240852786461729096e+01
2.171638059544736876e+01,1.315300849613050360e+01,-6.111218975411460974e-01
2.082494483948913810e+01,1.013581181983736279e+01,1.527247733344704983e+00
8.543234518431155777e+00,0.000000000000000000e+00,-8.442306991736050037e+00
-2.305196532978616375e+01,2.246539158559521354e+01,7.687927121777549999e+00
-4.362429222758951397e+00,2.718542886721867191e+01,-2.619424267401847217e+01
1.122921319709998400e+01,3.284924962526702075e+01,-1.770479807127953364e+01
1.414156143009448741e+01,6.558787400761509900e+00,-1.325434357470811086e+01
2.438945326789173151e+01,2.003961726091280582e+01,7.496548237357305133e+00
-1.959293002713532061e+01,3.134509894445177736e+01,3.966074033319323178e+00
1.700053699607546775e+01,5.075942193135052349e+00,6.173909091758229550e+00
6.682993840943359132e+00,9.765507431515239034e-01,1.113647943786186900e+01
-2.282006762251065268e+01,3.149603729463708390e+01,-1.011988082769704533e+01
1.276204452215826990e+01,4.751671321641826040e+00,-1.457608445542572539e+01
-1.082492774171392469e+01,7.566115471922900682e+00,1.219976381621917838e+01
-1.092957495569617166e+01,1.791091352846668627e+01,1.851717075525780132e+01
7.863056623438300363e+00,0.000000000000000000e+00,2.963478360605086515e+00
-5.992443328621439136e+00,2.384341803412307925e+01,2.248783963254831164e+01
-1.947899706639232420e+01,3.214055173882858440e+01,3.029653826472312517e+00
1.846301430051860493e+01,3.782714513919381005e+01,-3.044574357670750686e+00
-2.505893873115547876e+01,1.542259930871608198e+01,6.003939088558965409e+00
1.221652675665107957e+01,3.072924366803281515e+00,-1.353874573626012534e+01
3.529366557897788415e-01,1.897728660916359544e+01,2.492090488223144362e+01
-1.476750895766388005e+01,1.018121886035611467e+01,1.095153390011950201e+01
-2.598176923401813099e+01,2.261221272471049559e+01,-1.566643314002051923e+00
-3.907227911337709969e+00,3.016148703701385614e+01,1.932880517186550762e+01
2.700491547184056706e+00,3.128654591697708298e+01,-2.486708107820266278e+01
9.744631458322345452e+00,4.454065200000000146e+01,-8.037520187482691369e+00
7.247880365083680942e-01,0.000000000000000000e+00,-1.364647863584777099e+01
4.212794589861935890e+00,1.175506848866528564e+01,-2.126595193527824179e+01
-2.001684200538280223e+00,0.000000000000000000e+00,-9.934312298797141949e+00
-2.818846022989927036e+00,4.454065200000000146e+01,-1.218203406803926470e+01
-5.716327711148231572e+00,4.454065200000000146e+01,-4.963807299565906384e+00
1.926607852255969533e+01,9.663880375298873560e+00,-2.506848295211526079e+00
1.582125069207553736e+01,3.670700650265064269e+01,-1.198426247720054150e+01
5.428256614143897707e+00,0.000000000000000000e+00,-5.769033157106751020e+00
-1.525411211794535760e+01,3.709374540965107059e+01,-1.215729493233117253e+01
-2.063986805756810128e+01,2.870455685093048714e+01,-1.342911857245579021e+01
5.900690258792703702e+00,1.053721929476362362e+01,-2.065702726674403067e+01
3.380404923711059495e-01,9.057836649243391491e-01,1.570262136046056156e+01
1.566813778140549118e+00,0.000000000000000000e+00,-6.669975305979299662e+00
-2.147959762076832035e+01,2.318682973685947957e+01,1.135986632970002752e+01
-7.720222727492020987e+00,0.000000000000000000e+00,-2.794244517720647636e+00
-8.714856683645876956e+00,4.454065200000000146e+01,-1.113095739557571662e+01
1.863854378571004222e+00,3.216326907991935258e+01,-2.493308899164219383e+01
1.425589431372766214e+01,3.061039088186753077e+00,-7.242987546695065504e+00
1.353896851363025533e+01,2.697238545157667033e+00,-8.860816444289145721e+00
1.263701692888826322e+01,4.089746085526628860e+01,9.918125674510697820e+00
-9.999136605628731189e+00,4.032032910816933224e+01,-1.398111962218930593e+01
1.708981445159071200e+01,3.015720744027796130e+01,-1.511059595400572775e+01
-5.759141061025270680e+00,1.154622885409850852e+01,1.834011884444953466e+01
-1.986602851084063559e+01,2.043249621453047737e+01,-1.808437821315456162e+01
4.648403830263028169e+00,4.454065200000000146e+01,8.744910556036902705e+00
-1.583801975633609871e+01,3.542504595224454533e+01,-1.276437433986903969e+01
-2.994772233503100595e-02,3.837652887680467728e+01,-2.242549497641352829e+01
-1.392344871513978966e+01,1.891548603899984471e+00,6.441480953660306596e+00
-1.751271276446569303e+01,3.055167642150821905e+01,1.165211007560779244e+01
2.095991281700824516e+01,1.876599103550240955e+01,-1.202128666373561927e+01
-1.472644917037895063e+01,3.640079684342946109e+01,1.076327098005572047e+01
-1.869565590886296746e+01,2.133147012457649083e+01,-1.939849021409467866e+01
1.256759674685006978e+01,2.175338088125981884e+01,1.970185398159558687e+01
-5.126890758738279708e+00,1.258464652656668470e+01,1.944125301398413086e+01
-9.966901550455400383e-01,3.207575528585822155e+01,1.837167082240756599e+01
5.771737875176832233e-01,3.894517417610666854e+01,1.493696056973461594e+01
1.872328393478145614e+01,5.370080722827680120e+00,2.770115501556901449e+00
-1.877795696500638556e+01,1.540468141896094068e+01,-1.329794294429138724e+01
9.055885946955029908e+00,4.454065200000000146e+01,-4.369363602279319636e+00
-2.182769023546747178e+01,1.840691508015075684e+01,-8.769545049727700103e+00
-5.230188557232144930e+00,7.384551181484177107e+00,1.615236680633420718e+01
1.244949768032695303e+01,7.099509356100799806e+00,1.073106620461268434e+01
7.521092305405735701e+00,2.118151721399665988e+01,-2.597917621055029613e+01
8.163937397675475438e+00,2.650646811499331790e+00,1.109515937152971610e+01
-2.311600983856069647e+01,1.217196448667549546e+01,5.283856498231109811e+00
1.349642112164624308e+01,0.000000000000000000e+00,1.631929436516177834e+00
1.862500285478632733e+01,3.735841597609355347e+01,-2.784704044238544896e+00
-1.362037062250679043e+01,2.130220212229811594e+01,-2.310398937998271052e+01
1.586932678766520155e+01,1.035581469927573117e+01,-1.408054823922536158e+01
9.998630746761730137e+00,3.706791544115712611e+01,1.587559015789441830e+01
-7.590001456432858618e+00,2.877676539053179283e+01,-2.286577408377423737e+01
-1.738281566616700857e+00,0.000000000000000000e+00,1.318092846591039979e+01
1.112384026163449136e+01,9.560057587240819998e-01,7.897318187675262280e+00
-2.244398678457987373e+01,2.158163132032974829e+01,1.098904728048831458e+01
8.264088688465779597e+00,2.779059053858862782e+01,-2.298551072206067758e+01
1.728673503200037231e+01,3.836316997253529593e+00,8.305544726707729808e-01
-1.674719176009022448e+01,4.263003426866749379e+01,-5.535054664210612430e+00
1.809337016740004955e+01,4.031604925070001144e+01,-5.934058717847626951e+00
1.405664996818920542e+00,1.604679038644760025e+00,-1.619075661364304963e+01
5.974049089320312866e+00,2.528120960560335462e+01,-2.620020473471548428e+01
9.886015803143823888e-01,4.454065200000000146e+01,7.822025280858285079e+00
-3.480831886926081697e+00,4.346349061666654734e+01,-1.677436548759534674e+01
1.330077685020413369e+01,0.000000000000000000e+00,2.304558223755502677e+00
-2.282919058492394626e+00,2.509947141719468178e+01,2.185981306047028738e+01
-9.607027139171174568e+00,4.454065200000000146e+01,1.115672380816400278e+01
1.030976412452567104e+01,0.000000000000000000e+00,-1.334467267066237106e+01
-2.529850260705136833e+01,1.918647785417557117e+01,6.511577111907360660e-01
-2.264794888501837278e+01,1.314759327231280217e+01,2.264712613023080579e+00
-1.789139717029421561e+01,1.536465588635116220e+01,-1.596173078545894164e+01
3.474904639229670966e+00,2.054294805424572701e+01,-2.565989169140636861e+01
1.330017642830015889e+00,3.751692517987122955e+01,-2.201220299527809487e+01
2.230585843184552175e+01,2.255419216570123098e+01,9.840526415403575200e+00
-1.511386943530962057e+01,1.208668683792009979e+01,1.187753240482289740e+01
9.875608474779811630e+00,1.982789220531709518e+01,2.046768026548964770e+01
1.205713594276900835e+01,3.542123800041805737e+01,1.669892907184252095e+01
-1.191251553120093654e+01,4.448032954410780349e+01,-1.001994679734782956e+01
-2.503843700148324913e+00,4.095215334952180086e+01,1.393347074709246947e+01
-1.114850540141553203e+01,2.925108879612358592e+01,1.978400439933438903e+01
9.144784865567260113e+00,2.383863496207270671e+01,2.249023116811860135e+01
1.885158845377080183e+01,9.426245976980073493e+00,7.517677203120328500e+00
-1.593065968442361680e+01,2.513625485514100255e+00,-1.202856379244310769e+00
-6.231540700980406911e-01,3.209675472597408685e+01,1.836117109988100182e+01
-8.050483348906803727e+00,2.731548362117600703e+01,-2.343433634263863397e+01
-4.326672298388308135e+00,2.202381976473248670e+01,-2.640032740581047577e+01
-8.681607312483041738e+00,4.576166185102680473e+00,1.190908673183087529e+01
5.454438178452004848e+00,5.805329055478182454e+00,-1.829108186896777610e+01
-1.543224436297330904e+01,1.442770656794876594e+01,-2.201420891255589041e+01
6.189418317713929696e+00,0.000000000000000000e+00,3.138275051683736550e-02
1.618419553111859344e+01,3.965384394724472372e+01,-9.899321677972887201e+00
2.101854649852561607e+01,2.042294254599203995e+01,-1.452183448916178321e+01
-5.159490322328924350e+00,0.000000000000000000e+00,9.002355980578654382e+00
-2.394327047785188967e+01,2.870150487366304759e+01,-5.145471429954723064e+00
1.058370264280199535e-01,0.000000000000000000e+00,1.232271872918057198e+01
1.655866019577652892e+01,4.373923270698738719e+01,-6.749535013765239455e+00
1.492695197974241061e+01,4.283114567473852929e+01,-2.583377107492736968e-01
7.456327439514755184e+00,8.707293269810747915e+00,1.535248192183420990e+01
1.649199623100286516e+01,2.041192683503720673e+01,1.602154656498037966e+01
-1.581662557532721669e+00,1.661134018125373046e+01,2.450564563845427912e+01
1.749710398149943913e+01,3.372766987576636666e+01,6.561283289709390232e+00
1.522645915003765005e+01,5.880313380982547855e+00,-8.817577997111714083e+00
-8.305898066172403560e-01,4.454065200000000146e+01,-1.272579049904822490e+01
1.110686971533190537e+01,3.375940879300970465e+01,-1.723117643267360677e+01
7.896872740096079646e+00,4.211249562434871052e+01,-1.440088424349761809e+01
-3.321387799978758437e+00,2.995895617155950674e+01,1.943007062840161581e+01
1.251998341790430835e+01,2.515417527930412334e+01,-2.152281679001171710e+01
1.276580853902738966e+01,4.119621920205683807e+01,9.038344638791841135e+00
-2.354132342342689910e+01,2.240503513210943964e+01,6.279496388341499369e+00
-1.600591880265997746e+00,3.322577818967143060e+01,-2.446769373637135914e+01
6.289120676506250618e+00,5.722978079914710747e+00,1.435609881828703394e+01
2.443900249458143037e+01,1.509720734331465941e+01,4.622466798431275947e+00
-1.539390600740866688e+01,1.483602367714594550e+01,1.337325774950803670e+01
-2.102235048286716079e+01,2.701240204953828794e+01,6.577221548797158590e+00
-1.602293294576445959e+01,1.298955391379839774e+01,-1.786927668185438378e+01
-8.347395655276187654e+00,0.000000000000000000e+00,-1.488623874926216750e+01
1.332560180771681857e+01,5.535294048485871699e+00,-1.410956182786387458e+01
1.725193530885555049e+00,0.000000000000000000e+00,1.214798319267952031e+01
1.772213344074969754e+01,2.598942146402981024e+01,1.838946413671769875e+01
-2.073380176912715811e+01,3.667928920979208840e+01,-8.176069560543378856e+00
6.275802341222677327e+00,2.360095759052025244e+01,-2.701942116965373941e+01
1.960202284562281960e+00,4.454065200000000146e+01,-1.281548212051684388e+01
2.024127808775945425e+01,1.199224640226520755e+01,-3.272868035027936884e+00
5.522860218660838427e+00,2.757608592200361741e+01,-2.510970086732965356e+01
-1.468350454252955295e+01,2.874440539270513284e+01,2.003734616060783225e+01
1.247632722603462474e+00,1.317875817236917335e+01,2.262687997786067484e+01
9.479025090713541601e+00,0.000000000000000000e+00,3.495210310222284011e+00
-1.752272466663140804e+01,3.945438368098565007e+01,-9.050096569044958628e+00
-1.231737755044424176e+00,4.454065200000000146e+01,-4.790301564861743522e+00
2.456311805112072477e-01,1.458215912416440929e+01,-2.267949741920002182e+01
-1.067640303557346826e+01,0.000000000000000000e+00,9.541363488739089682e-01
2.353198717252324812e+01,1.795316871597624697e+01,-2.790081779085674007e+00
-1.183454058321349223e+01,8.450625126438323420e+00,1.201289425490503859e+01
8.833231643891835461e+00,8.365069511375242683e+00,-1.957095224737407690e+01
-1.238425362087764547e+01,1.598046837465790126e+00,-1.063613361321916173e+01
2.072181893075321213e+01,3.478980700841236029e+01,-5.081943261392741107e+00
2.184343604130562966e+01,3.337924860756302792e+01,-6.251594072650298983e+00
4.064543157674766150e+00,1.531582457054859292e+00,-1.615420831855158923e+01
-9.046798681550246357e+00,0.000000000000000000e+00,-1.267071288244785432e+00
-1.105221311602632639e+01,1.976291412076551168e+01,-2.526987479885189813e+01
-4.711155027005097473e+00,4.427247539866527148e+01,-1.538050321204952908e+01
5.595643026110813878e+00,4.256113972136459722e+01,1.312897737202335335e+01
-1.479034716955144724e+01,4.279322848270726354e+01,2.234399644133162610e-01
2.510732505914432622e+01,2.229307884648128280e+01,-4.963812137961862270e+00
1.752506702043838871e+01,3.510423495557412110e+01,4.247892485013537112e+00
2.380750374577866424e+01,2.888090076374259851e+01,-5.017892248223361662e+00
2.029836127558350256e+01,1.113495148284292569e+01,-1.710051738738233240e+00
5.479292892389800329e+00,0.000000000000000000e+00,-3.554812008120569633e+00
5.889775451319912314e+00,3.964735762721046797e+01,-1.738266495223896868e+01
-1.544716727370926534e+01,9.283348465592190735e+00,9.902818744863848721e+00
-1.847223026648099165e+01,3.705828484963571157e+01,-1.828896676620200168e+00
6.891102205151781845e+00,4.454065200000000146e+01,8.035542323069924109e+00
1.181614419808853356e+01,1.828211026831542085e+01,1.810245273349740458e+01
1.917573735657780531e+01,2.739576914729149948e+01,-1.530174719710409903e+01
1.132197572064999846e+01,4.454065200000000146e+01,-3.231911813750242501e+00
5.340686546909862997e+00,3.634234872230924651e+01,1.623837360261385143e+01
-1.197815335159399908e+01,2.247253812919483096e+01,-2.357382249100923133e+01
1.959040712806797657e+01,1.439316896274908686e+01,-9.160817135882279416e+00
5.382710835269060468e+00,6.966814150391393845e+00,-1.887182448469476270e+01
1.338978203370371212e+01,1.114063164873889988e+01,1.254546087665534415e+01
-4.331597276549083553e+00,3.628203453480111307e+01,-2.059463171833170136e+01
1.460356794963692906e+01,9.276396857476077784e+00,-1.622961828733022216e+01
2.438711848422771666e+01,2.239951244801329722e+01,3.685343514042207058e+00
1.121917135636140017e+01,5.647447236998247355e+00,-1.821214095044774695e+01
-1.132630357811966348e+01,3.377292031545153606e+01,-1.706339782434202945e+01
-4.504527797054864280e+00,4.128315228901655587e+00,1.466712546294835029e+01
-7.987429153274663296e-01,4.142123721668287573e+00,1.736806979877368207e+01
9.752846516737118776e+00,1.492690557862140999e+01,1.752789543896886215e+01
-1.832402157834716050e+01,6.535213436244218244e+00,-3.439118395252589444e-01
1.874160469678838936e+01,2.972100363595721007e+01,9.214026970513870651e+00
2.505598546730535503e+01,2.917385794038382940e+01,-9.334338707066883956e+00
-1.364239683179521379e+01,2.702315668709657448e+00,-8.550711798609254899e+00
-1.026894498616218598e+01,4.454065200000000146e+01,5.069883570785248317e+00
1.479196028727287526e+01,3.360458067819923400e+01,1.508602196980823429e+01
1.792484786692952170e+01,3.328226292200749015e+01,5.965506645787279183e+00
1.193059081994522685e+01,2.257486871794099415e+01,2.067237329175416960e+01
1.722620351370469294e+01,2.406836963825611164e+01,-1.877461272648442048e+01
5.260115421777754818e+00,0.000000000000000000e+00,-1.038554011504361796e+01
1.471777560853111488e+01,4.100009691883683161e+01,3.348140503588705741e+00
-1.203027427115545578e+01,3.014564467872870779e+01,-1.879371313368127971e+01
1.420092894435736675e+01,3.728951990203074018e+01,1.094267154156478128e+01
-1.191288829300119545e+01,2.414369901787426187e+01,-2.258840595894851333e+01
-1.871036513055190298e+01,3.845620966578621847e+01,-8.804130809401989666e+00
-1.377501488150653053e+01,2.519719468081468072e+00,-7.847108588821841479e+00
-8.053109835665299698e+00,0.000000000000000000e+00,-7.165924975544513131e+00
-3.658919842859654992e+00,3.114383641311550122e+01,-2.425894139851865461e+01
1.442898060960361306e+01,4.798224981490832874e+00,-9.521108556131821388e+00
-1.790459638113249241e+01,3.455414719841371607e+01,-1.180116363849341710e+01
1.167423728772164537e+01,2.486989479259699820e+01,-2.231298232424266459e+01
3.136738889698935662e+00,3.956029122965554023e+01,-1.943667340234120289e+01
-2.048975488517087840e+01,1.732816403369729485e+01,-1.114183084382898947e+01
-1.864721596876706755e+01,2.957345779465238778e+01,9.743259016660587690e+00
-1.478045395768012682e+01,0.000000000000000000e+00,2.385653204454570186e+00
-7.917388984198419521e+00,4.454065200000000146e+01,1.101652453290300926e+00
